melt_temp,mold_temp,time_to_fill,plasticizing_time,cycle_time,closing_force,clamp_force_peak,torque_peak,torque_mean,back_pressure_peak,injection_pressure_peak,screw_pos_end_hold,shot_volume,quality,material,defect_type,source
276.67813855667225,88.99749864303574,11.189928106522862,3.6630282425034326,65.79109843796196,903.8910746685254,893.2769120306373,120.64439952640177,93.15393827623724,158.95200741587328,1005.7030382566519,8.350423176110425,19.578622476188738,1,PC,合格,synthetic
331.67103806461785,54.753925837939114,7.644365690234407,3.460500557660711,94.85169847571255,912.8423269276485,936.8448839986287,113.86135046788623,82.51723307253368,149.01720942710512,1005.1549475381456,8.500045555777628,18.82819846681501,0,PC,银纹,synthetic
256.493210869933,88.45845277530013,12.632713803050493,4.287318262062575,53.36416556955851,918.8881122234807,866.1550492382844,135.20419449751188,102.00079966028278,156.6386046456974,954.063654238236,8.839956600044529,17.26757687680088,0,PC,缺料,synthetic
285.0809427785049,83.70710680577284,9.551551886411831,4.175011520805372,86.25159809768448,883.3337343998847,942.5098331203474,118.94773237473962,129.32760207595976,150.56215662142705,844.2703382806377,11.232808336406304,18.591820517023308,1,PC,合格,synthetic
297.7589504409219,94.26486876795879,8.588765002723019,3.9276637630195457,69.18226562371339,943.5854090330847,947.8215767133381,74.68121370610857,84.88069501464773,157.40689144826683,983.7785035404875,8.57038526863654,16.20422977644011,1,PC,合格,synthetic
285.4339441286151,92.82730742624045,5.046213282426503,5.153546023266242,68.72843327257367,986.7612197282265,920.9991913229056,133.09832153552557,116.54196477469371,145.029609284427,971.2952496732408,8.324894012593894,20.848907831307883,0,PC,银纹,synthetic
288.31024954992364,79.6849723979423,8.125718714946737,4.4517683972992765,66.29353475715277,926.2641117220041,922.583481845732,159.70944736543703,96.92190951608197,129.79021784204684,834.4163660829912,8.620614916863302,18.203027440845663,0,PC,合格,synthetic
286.3467356347355,104.85382402523013,8.284263277785548,6.497363071119773,58.25515579318185,920.7751976963564,1057.8000168800654,132.2145485974258,70.9999628183659,129.6959328128319,828.3770823121511,8.6432144441445,16.29377865430421,1,PC,合格,synthetic
298.71956316760105,85.8039919095195,11.16044735062538,4.988229980909088,79.28363876523994,1044.9942267628082,865.7878991477875,118.35766564505847,151.44284042239582,159.60463081775407,950.8165583097807,8.349953312774991,25.681896975583534,1,PC,合格,synthetic
319.7275422287171,113.80643226459947,7.683402323150909,3.478994132907793,71.83769909573094,966.2950300233869,926.7210708818055,127.64932766801913,85.15816517431165,183.54306788452502,1004.6489158453168,9.118165384919205,18.768476861948205,1,PC,合格,synthetic
300.46398577028083,84.95914399882723,6.2996426355697475,3.806638979580394,71.81724038944874,995.1578178629975,916.8145111172527,113.5944964211287,104.0650502067625,140.2246194636578,963.5865984789134,9.078763351640333,12.933723559586952,0,PC,银纹,synthetic
280.9913878023792,93.6666401553412,9.840066266567206,2.876607404963195,70.36742808438514,841.3324767957218,1029.6798102045805,98.52869853678533,113.82361240321814,145.1006370993867,951.0966622833408,9.029141732152425,20.685971053524675,1,PC,合格,synthetic
296.50091891269165,78.54168204956784,8.210789687364578,4.658286902350742,61.34127921179399,917.6490433537449,933.2193472879342,107.45380110062604,93.29416185825009,149.88677620014613,913.5906030276802,8.702445261316559,17.48167628221128,1,PC,合格,synthetic
252.38647949235045,96.17002679976493,9.55237656837322,3.282956133191254,69.11002687475634,894.351091195509,919.3229430191521,124.39943124062192,89.63437684510853,121.59969015533812,1048.314430091309,8.863979451973869,16.90857937397162,0,PC,缺料,synthetic
328.1631879432828,89.99866472775574,9.935172309373794,4.214948417358022,81.08128820169819,908.252796253369,919.0807877452613,166.8887708658057,121.75527259185776,135.55613593597343,944.420648192894,8.51507858188406,18.03725690852339,0,PC,银纹,synthetic
321.51592589686413,75.93049211818133,7.398863806757314,3.649015506548648,65.36891296007957,915.3790507472125,887.3193479435498,129.35698434103125,117.75637817707465,159.57292897011214,1024.5404362131399,8.350409296961681,19.142726695594718,0,PC,烧焦,synthetic
266.0584358640072,88.63440605542422,7.70184488896803,5.409396377434581,99.02711908908876,884.5072682009697,929.2053022527211,100.64548954417049,105.02971742438558,152.69988098585685,1084.755620277416,8.780754736613646,22.14029308068646,0,PC,缺料,synthetic
269.56294032417026,92.75340249438509,5.937347455094738,3.7780220479593893,68.08727186298944,960.2732216885161,947.0314425177573,87.50273275190806,122.51003229670758,141.11707197141692,999.5864121194597,8.065579342009059,16.90684104776088,0,PC,银纹,synthetic
301.2218061528232,76.14226551365401,9.507645255642924,4.4729663590563655,84.56112798197616,876.4017035203702,893.2463592566709,108.43537694315918,87.33820068879369,176.06589654814206,884.5602833790566,12.450812094015829,17.398286580796487,1,PC,合格,synthetic
304.9905338877705,90.12060905568885,13.038650136704286,3.084296975747113,45.3649264265783,884.0380050726809,927.4237715459152,77.41651321768663,80.4237584911953,191.75805510921376,771.5707069374249,8.354885186519093,18.92262049115759,0,PC,缺料,synthetic
336.6135897536346,89.65949156756413,8.272835147321118,3.235760790497656,59.491147167887036,914.0615627351605,935.3863500930817,127.88979422163447,56.623690138050705,141.56348372243346,965.6012502307203,6.462244769743911,19.96473663488699,0,PC,银纹,synthetic
279.8984755530042,94.40233824211822,6.185630826252672,6.57728978181544,54.438645582012036,854.609868580443,931.8406961678555,112.45716242278264,105.53248680340113,157.0713130633751,981.7376831082446,11.735946587804747,18.4956503519788,0,PC,银纹,synthetic
260.2360654787944,92.21622853831215,8.398154452156703,4.8640378532999335,75.97253636867384,882.3844438823926,921.0399380066236,118.85475636307399,101.21730373859107,170.0606824668468,994.2225481913943,8.679285599799409,16.311169648175426,0,PC,缺料,synthetic
290.97666893628656,73.56060732039397,9.743935177201337,2.846619132799192,73.1363350318369,906.0285478970069,932.8692448774327,114.20339820241313,95.82594341719569,147.48824433730854,992.9230356307817,6.457790066965623,17.954685458762327,0,PC,缩痕,synthetic
303.53843167309,89.77341579529664,10.519292084920249,1.7865134219297534,78.72496840724213,896.976727566162,1061.0178743978306,113.65321932355792,80.19083939764366,141.84280490991256,940.3992677518081,9.19744046587297,18.745564306477128,1,PC,合格,synthetic
310.7805404054138,86.3730056704474,4.935686725577267,3.662961711743844,71.46957173574012,876.3447094126805,949.4469970701238,95.669523941937,80.30074262103557,153.37938718761717,910.9379501570425,9.08724653215595,19.462957602323918,0,PC,银纹,synthetic
301.804987117623,92.5425176587157,8.096049500210023,3.0567300093823238,69.11322065818177,905.4642340268209,932.8209009673021,123.52714964226362,76.27065701598531,143.6611024571351,757.1570268206507,8.997043560447453,19.47962621014873,0,PC,缺料,synthetic
294.3446811609043,86.62873106520004,9.944934307559405,2.6816496991809564,65.584323415624,921.5577287154907,923.4708483400625,84.67114820596697,87.88695873025344,174.72543650713757,888.0671564028614,5.823594034411721,19.508998525601847,0,PC,缩痕,synthetic
300.845903903645,90.05948584885412,8.503107286473641,3.9969609304313165,79.82762287393555,992.7683168808818,823.4111301107068,70.70628981252386,114.05317486649895,150.2163736700509,1052.9748581936474,8.98446889283394,19.047796827682095,1,PC,合格,synthetic
336.0744125414151,85.61615934218734,9.864962828166089,3.369327136944909,68.99448265956737,964.7980837198725,920.8038666979733,96.11355995935824,89.49531247089025,151.1055762914708,1110.9127054478474,7.971841097740032,11.802485474179095,0,PC,烧焦,synthetic
286.23356398833414,94.80417812925836,9.048060857607027,4.830041669447729,72.29996798379612,903.1841143625538,899.094437099874,122.45120642563668,146.44230839710795,155.06028521617918,881.7200478816778,8.476732727940503,17.42354724846333,1,PC,合格,synthetic
278.85361007773884,86.05938248647053,9.45445847183916,5.93275937326107,74.2181208841254,905.3960308757859,900.537560935777,108.54898774884427,87.92908694657082,155.41681116019046,962.4041916012638,8.21870286181653,14.571156463096102,1,PC,合格,synthetic
300.98393330096394,91.32860256627063,9.644557326711901,3.8952452791996124,70.12455310462731,847.2413216959737,936.0688952327539,161.26816063668426,115.03574753301805,154.65367883436497,973.341223531142,8.555817619663012,16.412603998870868,1,PC,合格,synthetic
325.7392059025402,90.66014553945803,8.693536874582017,4.6614370612051665,70.15739627225949,915.931677763813,917.1438779588531,89.89828268729737,84.21441854997933,158.61936664309363,997.0662219797214,9.008457494376508,19.987511576294548,0,PC,烧焦,synthetic
338.4450802483092,94.8215479136256,9.568018906733998,6.766991215880232,67.53847142909527,879.9104429254174,1035.918161806294,110.61781292577399,107.58924637241239,158.06851101429427,907.059922770522,8.448104294478798,19.967388902039005,0,PC,银纹,synthetic
304.4786156557739,91.22666321740795,8.88309363102507,3.5522643663112925,45.86995306633528,912.2588899194807,892.1367169186399,96.0193432789344,86.5407145223289,144.00433519408259,908.371857066767,8.319843289108032,16.8820951147958,0,PC,翘曲变形,synthetic
270.2569982188991,75.07241776859577,11.464553462042915,6.837792654032728,77.18522453068667,896.7126207851845,1014.9668499274246,113.70349419840319,93.39281652484489,167.18863970958847,880.8248225005243,9.110946828947283,17.62581441577613,1,PC,合格,synthetic
286.8982793856186,90.5663966247687,9.197789981297094,3.6007857013440283,76.91511919976115,889.8358084193205,919.1839701524693,129.58866340328592,83.42781411454851,157.95765575897568,977.36735804356,11.827717262979487,16.107149646593985,1,PC,合格,synthetic
301.0415331644979,116.42206667199916,8.878632671715478,4.482082985283405,63.857494876429,881.2630242382916,912.0727257211607,121.32635017507275,111.48610017658666,151.92469062398987,890.8070693359776,8.575856527925913,19.061876881738243,1,PC,合格,synthetic
297.9098545739981,89.5304699733,10.701548043328396,4.51018542515811,70.62287697594586,898.154204982514,940.9235299101429,105.59222011663893,144.17347455978415,157.5606825688756,903.4511617546364,8.95928902728661,18.403353521957357,1,PC,合格,synthetic
254.8578978029001,71.08617810514876,9.398268539618039,3.777391235680192,92.68307821758185,801.3757650066659,946.7084661829426,121.42362977229945,97.455312201136,143.37961051887692,1082.7047015747642,9.152589814853652,16.3498537505803,0,PC,缺料,synthetic
287.8563686483811,95.76111850992092,8.11626316101369,3.3482983800900126,75.4980870457972,882.2342221127304,947.3333220351551,122.14809782993349,115.74894876178634,152.4309895116188,1046.0621955904546,8.585118835951388,19.181709211350643,1,PC,合格,synthetic
311.96979728676797,92.01564175172085,8.960759548087445,4.575134718818678,76.41806823825524,870.7395124840681,996.0182624479266,121.5633028906134,96.93336556778341,146.00603501283572,892.2939985188098,8.876948779098191,16.973932423574766,1,PC,合格,synthetic
251.4231532038227,130.4735847500767,5.6087199050482255,3.1122120501524466,71.39096912083261,939.9296643049263,896.028767477308,93.89102680312956,110.26527873476775,172.7855855514598,965.1164568097245,8.89818852440319,17.25915383949693,0,PC,银纹,synthetic
259.1608547227162,89.3666130252108,9.65312062193162,4.275643259435769,70.36559283677005,922.3692082936972,936.8845964325936,149.97974206569336,101.04419003814036,129.07261707563052,961.2581417960042,5.817520241639117,22.924125600416268,0,PC,缺料,synthetic
338.56744477601694,93.9905529953106,8.58845750455375,4.187361983894295,63.21599219088546,879.8106404655372,949.6410318459275,132.39902700029214,110.21911414893972,155.2149533174653,991.695676768462,12.962593525449018,17.710630701983998,0,PC,烧焦,synthetic
299.9555104535924,86.54804881522843,9.806749210005833,2.8771695689278225,71.24431787662544,870.282439372934,885.2587434161801,127.50177625037884,83.33998128850735,146.9482096737536,1000.3006899307995,8.369420054560429,19.132808108544932,1,PC,合格,synthetic
265.488639907263,94.44309638395355,8.274128102580535,4.346978985970486,76.2829908777332,900.4164587517429,941.3178015302111,154.58423820083559,119.46807380525757,141.70077872615758,1006.1091059455038,8.872306851284808,18.03850792446973,0,PC,缺料,synthetic
257.4635907403983,72.33414306194007,8.506852677121612,3.551743571252085,71.24348507148585,875.6426771236546,926.5031384333432,103.65475288403448,99.45364947098722,143.72198528370555,931.8892589378594,8.815559784921547,19.348724162212047,0,PC,缺料,synthetic
311.34870402301266,92.72798072044098,9.818089892785473,4.97014587510977,74.19634037449647,891.0423556038097,931.2730099308217,139.18074266853458,98.6358988489247,135.91065598120835,983.1838087097703,8.890202423341721,16.662089413572826,1,PC,合格,synthetic
317.08392962602574,101.58853619652302,9.560396249038485,4.500983713682284,70.26734826008531,916.290394008621,894.5702640889933,159.30045191936838,89.02019340549006,147.7255016781248,760.6335095531266,9.718529948495991,16.27392318958666,0,PC,缺料,synthetic
295.2173390330518,117.43438394421312,7.798954571933642,3.920152616681081,73.96837058956096,918.2659363553834,962.1813928200149,132.8865823261964,113.45036984815334,148.12690107357986,1023.8138985795815,8.925454552244673,19.495734414786686,1,PC,合格,synthetic
299.61370101890424,87.77535072410521,11.208111806718392,7.193606215860488,69.50944368893829,928.9490432278251,830.8680610203145,112.22070038427083,81.8432130734311,155.34126047407216,1091.0333828246291,9.11874880992145,18.0143827360689,0,PC,飞边,synthetic
294.75029215970284,85.80439973352438,8.715307498442188,1.7450045211589462,44.555748934859324,903.2873814386116,906.3278235541303,112.26446953769037,89.62569413582715,156.6526839986596,938.6536537361405,8.653864361592282,17.17069695872486,0,PC,翘曲变形,synthetic
313.0398011293693,112.07997472945047,8.698793461921738,4.038872307111351,67.34621139124408,894.4168845927227,893.0811775072267,102.7551500748929,102.05776499065692,159.21521366066887,1002.9324012559059,8.499979146233429,19.0553835256528,1,PC,合格,synthetic
297.0508288627733,92.53371447033594,9.196907243518494,5.0407829492053,66.77717286855062,875.2632373310364,985.8767157132255,116.5970427290365,134.18913186712797,148.45563802892113,904.5834161162721,8.32867301196832,19.455204469752218,1,PC,合格,synthetic
302.7114337535202,57.57894959706538,12.485150395360739,3.6323093502151873,68.11400073522329,889.5537860116457,942.260739607972,101.76331392130949,86.07995091331362,150.70995163615135,972.6104943615737,8.560741241589426,19.186623542936985,0,PC,熔接线,synthetic
274.52786899682707,86.50691730508883,9.720748456773052,3.965242193137627,72.19960216208352,876.3642951354369,1027.3467780227238,127.1517289865218,73.19844890732435,175.2564151593223,989.0616110739826,12.321312649236168,13.600692023896858,1,PC,合格,synthetic
291.9823990843831,91.94750571720147,13.339518727850237,4.58586433933962,93.35655407816769,893.3290739921881,902.1653214033347,102.94917306155642,89.47261251420457,142.17503854221346,866.9292052536367,12.659935156753276,16.613035151847665,1,PC,合格,synthetic
325.56790489829245,93.75885945603413,8.827885381454669,2.9011588848698477,52.76965368595685,891.9163886025307,870.7396176324611,126.41032871768147,111.89261536984353,144.87134765601482,961.9862207455553,8.610311790395844,18.33610873010681,0,PC,烧焦,synthetic
278.95363365072467,92.3498394975765,10.968846819922963,3.848483330224939,77.95391720750496,969.0320205752744,902.4685938767234,126.42065151484567,104.36714423526456,151.81180199891983,760.845666401311,8.69925905343444,18.64212757254595,0,PC,缺料,synthetic
279.5672161596528,70.39307368820965,12.433161955628329,2.8221744406961773,78.11066641623796,959.6437398591476,927.0366150059854,97.13557295312145,88.53065203623493,153.37224302632646,922.5851244131468,8.401230840786468,17.257999538404448,0,PC,熔接线,synthetic
290.45739556995926,80.01382806829805,5.490727119373806,3.2796930147567633,76.96060780527483,1038.1809690821335,921.830706208784,131.7956778322547,116.28830995124146,116.87520487929035,991.6877159242309,8.726373936041313,19.96343115945197,0,PC,银纹,synthetic
285.00399647552786,89.93877556535821,8.630166845840124,4.120604411889784,65.27074658430094,897.0931158727291,922.8134396959625,100.43626575555871,118.2889128618784,147.73551905725535,966.3403940422106,8.807235467022684,16.978334985857128,1,PC,合格,synthetic
283.14842306498747,93.82319118553501,9.562280164100397,5.034642765164757,72.81900303063983,917.8682550172509,950.3877560007356,106.00859157822057,80.81007819360646,155.64747802721143,1003.4746298301342,9.011681374090934,17.065357603696675,1,PC,合格,synthetic
292.8680977567119,56.298921676440116,8.527993929088828,3.3041780354970602,69.7098258536279,963.1484852150861,887.0855804375536,171.18837240776293,117.94238005595199,131.98434467850007,1006.9791660212177,8.57207556859166,16.124802519987664,0,PC,熔接线,synthetic
291.82279081341636,89.68802313640437,9.65077927054821,4.391468292922178,65.9335699396305,797.0897881712722,896.5328396163065,97.9605601294274,97.14829147878432,152.34141113073304,997.1740572894912,8.775651367570353,19.918175700396,1,PC,合格,synthetic
286.1216332922529,86.92558674274396,8.126193741539797,4.642716539509402,76.9164051138267,909.8316345537388,919.7766941787679,107.3152683604213,105.76637655274939,147.34636498396193,935.3164622829134,8.843741999494524,17.931861150517783,1,PC,合格,synthetic
266.38844756673666,81.43541681926767,7.997821933391655,2.8042199014222047,71.08878984078589,874.087164311972,936.414273883972,122.72612826135313,111.30766474905965,151.52614758114942,898.6962014272536,8.494817386277434,19.545865508810806,0,PC,缺料,synthetic
302.0606910443785,126.52721026177375,9.946905639894723,6.265791974170591,75.89913978776802,934.8841023750444,907.1440057097552,125.26811186063418,84.14926931852246,146.66507864653272,958.7293086030212,11.132472306115744,21.39685374988718,0,PC,缩痕,synthetic
293.8245125907409,75.34449763189345,8.710148675426305,3.189962843013924,69.383016673304,970.1641136478049,953.8350795542867,133.1694995778429,80.08766325381464,158.9125457290542,891.1348479369219,8.438548050460271,19.72896762054022,1,PC,合格,synthetic
295.0035637756162,93.98297356417626,10.580367056722585,5.442679530553525,84.23552425075279,900.1104797751157,864.7664581817548,98.31724977545142,149.44728134248305,159.24032580809953,930.8462675884255,8.719045748645437,18.721602287921087,1,PC,合格,synthetic
302.35867755375017,87.7974325970445,9.61420737402941,4.0249464389655865,74.0132693034885,893.2187325336287,900.5708351684317,125.83714871424576,118.81695142550487,154.9777427756588,940.0508611097414,8.406559898655889,18.58983938054075,1,PC,合格,synthetic
294.4425868583722,119.86949337392731,8.548533974469127,4.418637132813202,79.29809780782973,880.6676233660708,926.9566261816167,94.73053488382749,114.52484846014441,175.98286426563453,911.9514317824264,8.89017721620762,18.04243404754033,1,PC,合格,synthetic
294.34456428143665,91.70140133506058,10.998069124163585,4.18388770513101,68.13387840056012,888.2344017081816,890.2339664396794,135.83521011228103,97.58790343723513,141.73210279962268,903.114956490897,9.04617600332593,16.85404679905327,1,PC,合格,synthetic
332.717208583337,91.24033321248325,9.67063693776576,7.343843338012793,79.40226455634006,892.6126349201296,919.6070453327632,127.04409673620818,83.0638857699118,171.75313377656377,889.6673117746842,8.305558635449561,20.721687126117455,0,PC,银纹,synthetic
303.735079355706,87.80176716942165,8.939050908401336,1.708318239872448,67.75236928950127,914.7464871617567,905.6078384698835,107.71523083835307,100.87239589604621,151.51033370134903,923.8270526949323,8.757145613576869,16.495388392932874,1,PC,合格,synthetic
270.77867341053815,122.42231345995529,9.416083360318174,4.286390615365399,67.01865049209448,893.1330284585737,918.9442215603563,104.74560474533327,113.1870196708524,165.39507013293934,1009.6466975444091,8.765087177546183,18.68000279892463,0,PC,缩痕,synthetic
305.6174079272072,86.39695458252238,9.428811141035728,3.5427130030916674,44.705549929229186,927.1377256488316,927.8867154383788,99.77694208255667,87.07680677733813,151.98520918245205,888.8750596822089,8.80702023744216,19.145856399423735,0,PC,翘曲变形,synthetic
298.8240814960757,87.97468009068162,13.212198237095631,4.41794522061107,68.6888176656799,880.3276828908433,838.2907192879267,107.53872829812056,81.62552643371923,140.1342098193214,932.8317358511001,11.59078590082213,15.17028681558937,0,PC,熔接线,synthetic
255.04950436652194,78.58248383232306,8.510533527315204,4.340039093754802,78.96395422665915,873.6634469694259,919.3223337198953,127.9694744773841,108.10907673336554,156.07337992857208,844.6081773134576,9.299088249322173,19.927066508437132,0,PC,缺料,synthetic
293.84574851931563,90.69439563498537,10.425964653809244,2.9089302076058887,78.68013987675417,908.9052538313135,966.9706547756394,109.6595470025901,136.5507130797719,145.2859025255657,900.4148288508935,9.10289285935738,17.719681409112994,1,PC,合格,synthetic
262.97487312758875,88.68466681378962,8.488679086778404,2.920450547007415,72.667472953397,881.3719111270071,818.0597257787505,108.25886466132133,92.03379003271007,158.16640261690583,909.5977212276827,7.9324930535965565,14.25854909402938,0,PC,缺料,synthetic
301.9783294121881,105.80302785032998,10.553742856529233,3.6734044570513498,46.35556411428517,851.7845754694329,1017.2555590096596,158.61900783845752,116.48252902357024,142.2673609554677,969.6517244854724,8.30790779574125,22.59943373151138,0,PC,翘曲变形,synthetic
289.6085391626348,88.999182271066,9.982102604594383,4.89635051996406,78.48384851121173,924.9139638736201,916.9139033148364,102.83755004949452,114.4497332634934,177.07927447771584,985.8296784454269,8.55924254659214,18.16756979096155,1,PC,合格,synthetic
296.8238833461762,136.1682145099092,8.25217097157361,5.081792804413304,70.78827685373777,915.2612120031787,1053.7668385730242,95.93312855216739,129.6515138228382,155.23205891075196,913.4795486544923,8.833362620804749,16.712375914442106,0,PC,缩痕,synthetic
332.76394213162325,86.06106090538783,5.241754167164478,5.858905284580249,75.42633631968349,864.0461770757673,896.9176535413942,130.26421468671222,93.82172412294473,141.99884279652787,854.0237444287587,8.758758430304738,19.49724300256841,0,PC,烧焦,synthetic
287.23445196182763,90.25513033387134,7.92304305349963,4.546209061540742,76.31302103738079,851.2516134843012,922.269208042186,188.31209320417324,83.87736955710913,193.27130874524775,998.8625006314115,10.206487038475935,19.613191758733677,1,PC,合格,synthetic
290.5996554268444,85.21944942973167,8.772473990050592,4.69713552129104,76.26945806934435,852.9465721229531,939.9688385719251,60.63128260124032,87.85771872659653,154.91657598440923,938.0878472841234,8.800722659639781,18.607597803184216,1,PC,合格,synthetic
301.8341179729845,79.19107099488477,9.955051384882575,4.4868005402526165,65.9105586279151,940.6777498928674,900.9460183846719,117.87130267327049,99.58612326542571,155.08740297019742,987.88921997212,9.59653671405669,18.54504643282546,1,PC,合格,synthetic
298.9835605346595,94.86575916812323,8.155428327970915,3.947851243684851,68.10984021273832,814.4823806841968,987.836240268192,135.77768360169884,98.1755211700264,146.6680746820289,973.9995463187744,8.909203090310829,18.871440639739802,1,PC,合格,synthetic
301.31590400987614,94.57413076071563,11.1261808982056,3.820165097123595,78.28890370174275,922.397742726691,872.2377884193947,125.89568879565769,86.96009889103449,145.85515248059858,991.0720150360843,8.404131055628605,16.38871947009203,1,PC,合格,synthetic
290.892614919072,133.17635803795181,8.949927332648777,3.738627355543009,72.48860035307425,892.6374775549243,818.4752679740807,168.69446190691255,83.01711757130357,156.03220624428138,954.6554058426457,11.920205636637665,19.677369961835566,0,PC,缩痕,synthetic
302.1583236170934,110.57876938734445,13.293678663305181,3.637348713445903,79.28225203579008,877.8883426021717,903.0152297676298,141.34363542556545,108.1880596670406,127.19295299175434,928.1273560306089,8.618930918845175,16.549306495704094,0,PC,熔接线,synthetic
289.983744704482,132.86153103656076,8.485003104095227,4.61338675458856,71.97678794589585,904.8428355798459,902.3469893851961,139.9219657342244,48.60227674783273,146.43595188815138,921.8520355411803,8.417421926161088,19.12668940331061,0,PC,缩痕,synthetic
289.36835537757236,94.82430579601815,8.664261522766827,5.704897808176403,76.58537806998068,883.4214400659762,904.7495315813691,135.52004272287604,108.4276612402842,145.8279050662457,782.5105831424585,13.419895962470946,16.675943845544417,0,PC,缺料,synthetic
297.91259411412506,100.7597852740499,12.707399821486725,3.0153833087790116,73.54849023433361,917.762864980354,948.4420523214008,139.07334647199,111.7407146839036,144.05638148644567,1000.5489343796586,9.151244358968246,18.307130782680247,0,PC,熔接线,synthetic
286.35416751672307,88.02363223647697,8.513109805512258,6.002008456064324,66.92290516072866,870.8419125627395,812.2213020733077,108.06225658436435,121.55534363544308,174.6759964904524,1045.352619370146,5.674151606896561,22.24372111281427,0,PC,缩痕,synthetic
304.4852954689969,54.23486083077226,9.658061488024039,4.052509914956248,67.438699881124,860.9687551903044,926.7968998237335,174.91032735905685,105.73204648102669,149.47986641060342,927.2546954800882,11.773384231303412,14.054627028759503,0,PC,熔接线,synthetic
249.3867606619199,94.84697430087897,9.294153901819403,4.852289712110505,57.134057157163106,952.1377663636762,900.3356484908556,102.07831495774516,164.15131630316898,146.49825554826177,911.1655734230769,8.988265919078641,19.624156094843546,0,PC,缺料,synthetic
249.07649782813988,88.66134561235248,8.30701981256283,3.7496360251069207,84.07993982590972,1010.4184551812772,977.6659029100474,134.82772141056188,117.76105423495346,148.00444985864303,1130.6252381189042,11.292463420295213,18.33340384766867,0,PC,缺料,synthetic
289.71737156598954,91.18939438449331,8.42017893736883,6.489669408384312,67.9271819124889,871.7994129364616,1021.1225062474604,103.75832296228144,76.49904320887305,148.29175836469852,940.6418281608105,5.535405610213321,18.28866222010302,0,PC,缩痕,synthetic
291.2000154135063,105.27965821055857,9.294390094293721,4.8228808573038915,79.23994046823597,903.5075564042746,891.4810796153014,139.10868701993923,117.57387061292297,144.49782654364276,881.1451456598763,8.63296716365476,25.394425454349115,1,PC,合格,synthetic
298.50478462471284,92.95626645312178,8.065949878257312,6.758428104079858,72.67464171281236,926.201299975348,871.9735123887958,172.1908930466172,92.25563118242164,140.46408976743413,1103.3417356646796,8.650917890178372,19.22169418648794,0,PC,飞边,synthetic
280.077183483569,95.176404848077,9.042431879771192,3.7765916336752534,72.26663362991611,919.6444501002572,895.3621863513516,121.3677495914414,88.57713034412876,136.5394960381537,889.7743530052443,13.059010761789004,17.362052786454857,1,PC,合格,synthetic
302.33213403610966,86.79977547335096,9.166493837594519,3.0092029479666995,46.88812653168999,881.8651274439646,910.918599513366,126.76149877278263,103.90293611153652,149.3186620254701,788.393833360427,8.834125876636765,22.14401663687085,0,PC,缺料,synthetic
293.5686374165449,59.7569535753468,12.014412899358225,4.681273002658579,79.91340156888215,872.0474777144207,977.4083554718629,99.01493032621913,80.96501780363742,156.66742195052453,880.9110482200903,9.32690631122613,13.914895297109725,0,PC,熔接线,synthetic
299.8714437666767,65.13665010256264,9.793832310828858,3.9059815050393745,75.31754327889959,921.0651174091797,968.2055397060213,127.40400506532721,91.00006650559419,141.18008200221394,899.3457949290554,8.413837293700803,17.41240879309089,0,PC,熔接线,synthetic
290.4393315612481,85.42860681869139,8.169163331357078,5.532720974292612,63.38108169913257,916.803967557522,872.9678860017115,125.12545448294907,80.93014586766769,163.58924096122388,908.798406419392,5.751187065723384,16.599918118779666,0,PC,缩痕,synthetic
295.6173483046233,90.92094999378268,9.157626982864613,7.581902670042241,72.47369937034159,868.7170690057526,890.3711614775282,72.43609388122513,92.0995497930363,157.32169466791933,946.1896546810409,8.806856369377376,18.274448172745377,1,PC,合格,synthetic
303.3573198402095,92.74709276310168,5.025080243823913,2.608868069205483,76.83225716074415,928.9672705835562,900.2660294758967,139.92403697804485,86.1820656071735,151.92747111865188,943.8411303513521,8.362028728610579,18.997548763314228,0,PC,银纹,synthetic
324.5163716153663,87.88317546183052,10.98824635900777,7.024829983059062,75.41537306285036,919.0500971738097,929.0775739471044,113.03942746079916,118.70011239132623,153.23717291956166,907.3960182305271,11.596103698661015,16.939121007930392,0,PC,银纹,synthetic
300.72687967672226,51.0506894388359,9.491932156290728,4.192494413887099,79.83383983621394,902.3770019785356,904.7451663678647,120.66655816239096,85.70782567263966,141.2879536385354,885.0181956831344,9.095984985864042,18.89784611361053,0,PC,熔接线,synthetic
291.5142933324632,88.17980547850736,9.117627804385668,4.8241688767559,75.23285930712201,889.0636353029817,927.4934664143663,192.66417942832297,126.13614208718265,146.69175587430874,881.9615041200702,7.527046265763108,16.47641015688379,1,PC,合格,synthetic
288.02071165109453,85.11664955168892,9.806058160848709,4.917036734516034,79.48539873331447,923.2575319537962,907.210666035129,113.41538291626655,144.749948929346,156.8120331725885,926.6417866910527,8.841456906537827,18.888894819572247,1,PC,合格,synthetic
339.6235588773145,87.73994692092776,8.022393398124386,4.017192996338869,89.72306231451196,907.7996425494625,948.244193236545,127.70206067193067,113.94758278903541,148.18115127756394,932.5208529895001,8.994166347666786,16.051985498199866,0,PC,烧焦,synthetic
292.4794318813147,93.41526008961357,8.13498686831013,3.364071610926705,49.423645618530024,907.6362829699908,903.410434119268,129.66439807920523,113.33044696307834,142.7902091021895,916.3004475070011,8.836597983093116,17.896330008525414,0,PC,翘曲变形,synthetic
